municipio,user,no_Delegacion,delegacion,nrp,razonSocial,folio,periodo,nombre_estatus,foto_domicilio.lat,foto_domicilio.lng,lote,fecha,domicilio,fecha_accion_fiscal
Cartagena,1107,29,Tlaxcala,R3839972063,COMETNORT S.A.S,2900202206R3839972063,202206,Notificado 2a. Visita,20.74017425,-87.6262202,900001,20/12/2011,LA REPUBLICA,03/04/2012
Cartagena,1107,28,Tamaulipas,D5108632864,COMERCIALIZADORA H.C.J. S.A.S,2800202302D5108632864,202302,No localizado  2° Notificador,20.59208138,-87.54727143,900005,25/11/2013,LA REPUBLICA,23/04/2014
Cartagena,10323,25,Sinaloa,E8473513188,ASOCIACION DE RECICLADORES NUEVA ESPERANZA,2500202202E8473513188,202202,No localizado 1er. Notificador,20.86965506,-87.47654723,900002,19/11/2013,LA REPUBLICA,23/04/2014
Cartagena,10315,18,Nayarit,P9187190852,LAMBRAÑO PACHECO SANDRA MARCELA,1800202203P9187190852,202203,Citado,20.2383491,-87.88677016,900001,29/05/2012,EL ESPECTADOR,15/08/2013
Cúcuta,8996,6,Chihuahua,S5760869042,ESTEVEZ CRISTANCHO FRANCISCA,600202201S5760869042,202201,Notificado 2a. Visita,20.30526557,-87.16548228,900021,10/01/2012,LA REPUBLICA,22/05/2012
Cúcuta,9077,3,Baja California Sur,K8518618300,RIOS ALVAREZ ARGELIA,300202202K8518618300,202202,Notificado 2a. Visita,20.25656161,-87.68564273,900029,13/02/2012,LA REPUBLICA,22/05/2012
Cúcuta,8992,11,Estado de México,H6126556308,URIBE VELASQUEZ DAGOBERTO,1100202205H6126556308,202205,Notificado 1a. Visita,20.50171132,-87.45915943,900031,22/02/2012,LA REPUBLICA,22/05/2012
Cúcuta,1107,19,Nuevo León,T6886425845,METALES SANTUARIO SAS,1900202203T6886425845,202203,Citado,20.30342124,-87.7780057,900034,30/10/2012,EL ESPECTADOR,10/05/2013
Cúcuta,9732,23,Quintana Roo,U8921937129,QUINTERO VERGEL ALEXANDER,2300202301U8921937129,202301,Notificado 1a. Visita,20.46085596,-87.20107601,900035,26/11/2012,EL ESPECTADOR,10/05/2013
Cúcuta,9974,19,Nuevo León,R2898217721,GUERRERO NUÑEZ DANIEL,1900202203R2898217721,202203,No localizado  2° Notificador,20.61787049,-87.70045733,900036,26/11/2012,EL ESPECTADOR,10/05/2013
Cúcuta,9732,10,Durango,P7440070499,CARVAJAL DULCEY MAYID ERASMO,1000202202P7440070499,202202,Notificado 1a. Visita,20.49472398,-87.58989258,900037,29/11/2012,EL ESPECTADOR,10/05/2013
Cúcuta,9811,18,Nayarit,W7276028250,CHATARRA DEL NORTE KIM SAS,1800202301W7276028250,202301,No localizado  2° Notificador,20.68299896,-87.75763773,900033,30/10/2012,EL ESPECTADOR,10/05/2013
Cúcuta,9742,8,Coahuila,J4563054405,LOGÍSTICA MANANTIAL S.A.S.,800202205J4563054405,202205,No localizado  2° Notificador,20.13828327,-87.39223801,900005,18/09/2013,EL ESPECTADOR,11/12/2013
Cúcuta,10323,11,Estado de México,K5468596320,OPERADOR LOGÍSTICO DE IMPORTACIÓN Y EXPORTACIÓN SAS,1100202206K5468596320,202206,Citado,20.15383256,-87.85253526,900004,17/09/2013,EL ESPECTADOR,11/12/2013
Cúcuta,9077,28,Tamaulipas,Q3926266458,TEXTILES UYN SAS,2800202303Q3926266458,202303,No localizado 1er. Notificador,20.1435625,-87.24685193,900007,24/09/2013,EL ESPECTADOR,11/12/2013
Cúcuta,9975,11,Estado de México,Q7155910090,MONCADA RÍOS FARIDE,1100202302Q7155910090,202302,No localizado  2° Notificador,20.53885671,-87.83681252,900008,25/09/2013,EL ESPECTADOR,11/12/2013
Cúcuta,10322,32,Zacatecas,U8564871114,REPRESENTACIONES Y DISTRIBUCIONES INTERBOLIVARIANASA SAS,3200202303U8564871114,202303,Notificado 2a. Visita,20.23218763,-87.89906713,900009,26/09/2013,EL ESPECTADOR,11/12/2013
Cúcuta,8988,21,Puebla,M5914880795,COMERCIALIZADORA MIL HIERROS S.A.S.,2100202203M5914880795,202203,Citado,20.04753279,-87.85473793,900006,23/09/2013,EL ESPECTADOR,04/12/2013
Cúcuta,8995,29,Tlaxcala,W2716989655,CHATARRA INDUSTRIAL MONTOYA S.A.S.,2900202304W2716989655,202304,Notificado 2a. Visita,20.16811132,-87.01991367,900003,17/09/2013,EL ESPECTADOR,04/12/2013
Cúcuta,8989,8,Coahuila,H7426652687,LOGISTICO TORRES OVALLOS,800202303H7426652687,202303,Notificado 2a. Visita,20.63612811,-87.67235712,900002,12/09/2013,EL ESPECTADOR,04/12/2013
Cúcuta,10102,20,Oaxaca,R4967955039,CHATARRERIA CUCUTEÑA S.A.S.,2000202202R4967955039,202202,No localizado 1er. Notificador,20.94609616,-87.52379664,900001,12/09/2013,EL ESPECTADOR,04/12/2013
Cúcuta,9811,5,Chiapas,F7516329963,BUSSINES SUCCES S.A.S,500202206F7516329963,202206,No localizado  2° Notificador,20.40856,-87.12247895,900001,28/04/2014,LA REPUBLICA,25/07/2014
Cúcuta,0993,5,Chiapas,A2333058846,MINA COLCHONES SA,500202205A2333058846,202205,Notificado 2a. Visita,20.8646799,-87.51307391,900.003,,El Espectador,16/08/2018
Cúcuta,8988,15,Jalisco,E1067058908,ANKAR MINERALES SAS,1500202302E1067058908,202302,Citado,20.08851086,-87.97459741,900.002,08/06/2018,El Espectador,16/08/2018
Cúcuta,9076,13,Guerrero,E7706150879,MINERALES LS VEGAS SAS,1300202204E7706150879,202204,No localizado 1er. Notificador,20.6407561,-87.70650169,900.001,08/06/2018,El Espectador,16/08/2018
Cúcuta,9974,22,Querétaro,P5408577626,SUMINISTROS Y PAPELERIA GINNETH S.A.S.,2200202201P5408577626,202201,Notificado 1a. Visita,20.61530208,-87.65921834,"900,002",12/08/2020,EL ESPECTADOR,01/12/2020
Ibague,9886,3,Baja California Sur,A6492919419,FUNDACION GENTE DULCE,300202302A6492919419,202302,Citado,20.32675423,-87.4417949,"900,008",21/10/2019,EL ESPECTADOR,30/01/2020
Ibague,9077,2,Baja California,I9082142230,FUNDACION MUSICO CULTURAL COLORES DE VIDA,200202203I9082142230,202203,No localizado  2° Notificador,20.78393017,-87.05131331,"900,009",06/11/2019,EL ESPECTADOR,12/02/2020
Ibague,8993,20,Oaxaca,K5321744767,HERNÁNDEZ GARCÍA CÉSAR AUGUSTO,2000202302K5321744767,202302,Citado,20.69174503,-87.18025316,092012019-900003,14/02/2019,EL ESPECTADOR,17/05/2019
Ibague,9886,23,Quintana Roo,F3136542955,RODRIGUEZ DE HERNANDEZ FLOR LUCIA,2300202202F3136542955,202202,Notificado 1a. Visita,20.18584542,-87.71158289,092012019-900004,18/02/2019,EL ESPECTADOR,10/06/2019
Ibague,8990,25,Sinaloa,M1475144983,MURILLO CARVAJAL NUBIA CONSUELO,2500202303M1475144983,202303,No localizado  2° Notificador,20.31471574,-87.61897086,92012018900002,,EL ESPECTADOR,30/05/2019
Ibague,8994,22,Querétaro,L4922455802,RODRÍGUEZ MUÑOZ NORMA CONSTANZA,2200202202L4922455802,202202,Citado,20.21642835,-87.10392948,092012019-900005,15/03/2019,EL ESPECTADOR,04/06/2019
Ibague,8988,23,Quintana Roo,I7099060335,BEDOYA MORENO LUIS ALEJANDRO,2300202204I7099060335,202204,Citado,20.96812708,-87.23902811,900.006,22/03/2019,EL ESPECTADOR,25/07/2019
Ibague,1107,14,Hidalgo,C3706141763,FORERO LOPEZ ORLANDO,1400202304C3706141763,202304,Notificado 2a. Visita,20.68900605,-87.60843489,900007,02/04/2019,EL ESPECTADOR,25/07/2019
Ibague,9077,27,Tabasco,K6601561974,JOSE PLACIDO HERNANDEZ RODRIGUEZ,2700202302K6601561974,202302,No localizado 1er. Notificador,20.85733191,-87.30318516,92012018900001,,EL ESPECTADOR,21/05/2019
Ibague,10102,7,Ciudad de México,Q4226869932,TRONCOSO MURILLO JUAN EDGARDO,700202304Q4226869932,202304,No localizado  2° Notificador,20.13437972,-87.97542009,092012019-900002,31/01/2019,EL ESPECTADOR,17/06/2019
Ibague,9811,13,Guerrero,B2790953618,CRUZ TRUJILLO RICARDO ANDRÉS,1300202301B2790953618,202301,Citado,20.34017493,-87.81167253,92012019900001,23/01/2019,EL ESPECTADOR,15/04/2019
Manizales,1108,10,Durango,J9269409680,INTERNACIONAL DE METALES ARBOLEDA DSU,1000202303J9269409680,202303,No localizado 1er. Notificador,20.2364547,-87.15829722,102012011900004,11/10/2011,LA REPUBLICA,03/02/2012
Manizales,10102,14,Hidalgo,F5083968627,CHATARRA DEL NEVADO SAS,1400202206F5083968627,202206,No localizado  2° Notificador,20.66372115,-87.54289622,102012011900003,11/10/2011,LA REPUBLICA,03/02/2012
Manizales,9078,27,Tabasco,B8023900253,CHATARRAS VELASQUEZ S.A,2700202206B8023900253,202206,No localizado  2° Notificador,20.49706247,-87.47316473,102012011900001,11/10/2011,LA REPUBLICA,03/02/2012
Manizales,9951,10,Durango,Y5711446396,RECUPERANDO CHATARRA S Y V SAS,1000202303Y5711446396,202303,No localizado  2° Notificador,20.11838171,-87.75641369,102012011900002,11/10/2011,LA REPUBLICA,03/02/2012
Medellin,9079,4,Campeche,Q5388175142,NOREÑA OSORIO JAIME DE JS,400202301Q5388175142,202301,Notificado 2a. Visita,20.62378062,-87.27501726,0020,19/12/2013,LA REPUBLICA,24/03/2014
Medellin,8996,30,Veracruz,S2534831754,BARRERA MORA HERNAN DARIO,3000202202S2534831754,202202,No localizado 1er. Notificador,20.01355154,-87.29107613,0005,12/11/2013,LA REPUBLICA,23/04/2014
Medellin,8993,31,Yucatán,T1204756829,SALAZAR FUENTES YOMAR JULIO,3100202205T1204756829,202205,Notificado 2a. Visita,20.77708656,-87.39062568,0002,16/01/2014,LA REPUBLICA,23/04/2014
Medellin,9442,10,Durango,C7974748252,POSADA PATIÑO JUAN CAMILO,1000202301C7974748252,202301,Notificado 1a. Visita,20.79724628,-87.40751206,0012,21/11/2013,LA REPUBLICA,23/04/2014
Medellin,10140,28,Tamaulipas,X4856726120,ZAPATA GRANDA MISAEL OBDULIO,2800202303X4856726120,202303,Citado,20.1287645,-87.99128991,001,14/08/2014,LA REPUBLICA,27/04/2015
Medellin,8994,11,Estado de México,G5393827587,PALACIO OSORIO GERMAN ALBERTO,1100202302G5393827587,202302,No localizado 1er. Notificador,20.86468786,-87.31081801,1,16/01/2014,LA REPUBLICA,23/04/2014
Medellin,9442,31,Yucatán,A1540722662,SILVIA DE MORENO JUDITH,3100202302A1540722662,202302,Citado,20.84740071,-87.6843174,2,25/01/2015,LA REPUBLICA,27/04/2015
Medellin,10220,20,Oaxaca,U9673493409,MESA RUIZ MARIA LUCIA,2000202301U9673493409,202301,Notificado 1a. Visita,20.6380927,-87.09176023,17,26/11/2013,LA REPUBLICA,23/04/2014
Medellin,10323,20,Oaxaca,I5914058444,SANCHEZ HURTADO BLANCA LUZ,2000202204I5914058444,202204,No localizado  2° Notificador,20.62350407,-87.52214358,4,13/02/2014,LA REPUBLICA,13/06/2014
Medellin,9811,2,Baja California,Q5190492631,SALDARRIAGA ORTIZ SIGIFREDO,200202202Q5190492631,202202,Notificado 2a. Visita,20.86223429,-87.24893669,11,20/11/2013,LA REPUBLICA,11/03/2014
Medellin,8990,29,Tlaxcala,C8546929047,TORRES GAVIRIA JORGE OMAR,2900202201C8546929047,202201,No localizado  2° Notificador,20.08543669,-87.02667309,21,19/12/2013,LA REPUBLICA,23/04/2014
Medellin,1107,29,Tlaxcala,N8763062391,GOMEZ RUIZ HOOVER WILTON,2900202303N8763062391,202303,Notificado 2a. Visita,20.21145815,-87.19127892,9,18/11/2013,LA REPUBLICA,23/04/2014
Medellin,8989,22,Querétaro,D6674858143,T VENTAS SA,2200202201D6674858143,202201,Notificado 2a. Visita,20.08053696,-87.54919184,4,27/08/2013,LA REPUBLICA,23/04/2014
Medellin,8991,30,Veracruz,H5151567972,REPRESENTACIONES EN MERCANCIA,3000202303H5151567972,202303,Notificado 2a. Visita,20.36233819,-87.44245662,2,27/08/2013,LA REPUBLICA,23/04/2014
Medellin,8996,3,Baja California Sur,W1939135217,INCOLMODA S.AS.,300202301W1939135217,202301,No localizado 1er. Notificador,20.83285285,-87.58125495,15,06/08/2014,LA REPUBLICA,27/04/2015
Medellin,9960,18,Nayarit,I3755256846,PROVEEDORA MUNDIAL DE MARKETING SAS,1800202303I3755256846,202303,Citado,20.80745472,-87.39323424,20,25/08/2014,LA REPUBLICA,04/11/2014
Medellin,1107,14,Hidalgo,Z7100504766,PRODUCTOS TECNICOS S.A..,1400202202Z7100504766,202202,No localizado  2° Notificador,20.26421338,-87.11413449,1,21/01/2015,LA REPUBLICA,27/04/2015
Medellin,8993,15,Jalisco,J9004996102,CORPORACION ENLACE AMBIENTAL,1500202301J9004996102,202301,No localizado  2° Notificador,20.05515576,-87.18288852,9,05/07/2014,LA REPUBLICA,14/10/2014
Medellin,9075,17,Morelos,F2020193682,MERCADEO ASESORIAS Y REPRESENT,1700202203F2020193682,202203,No localizado  2° Notificador,20.56428422,-87.82343167,1,27/08/2013,LA REPUBLICA,23/04/2014
Medellin,10015,4,Campeche,C8149572633,M&F COMERCIALIZDORA SA,400202205C8149572633,202205,Notificado 1a. Visita,20.44266142,-87.502146,3,27/08/2013,LA REPUBLICA,23/04/2014
Medellin,9951,21,Puebla,X6266784740,SERCOINAGRO S.A.S.,2100202302X6266784740,202302,No localizado 1er. Notificador,20.24922793,-87.90115922,4,06/06/2014,LA REPUBLICA,06/03/2015
Medellin,9076,27,Tabasco,O6290181165,SERVICONFECCIONES RENDON S.A.S,2700202202O6290181165,202202,Notificado 1a. Visita,20.9642154,-87.6924034,1,07/12/2012,LA REPUBLICA,11/03/2014
Medellin,9952,24,San Luis Potosí,E3872877970,LOGISTICA Y MERCADEO DEL ORIENTE S.A.,2400202204E3872877970,202204,No localizado 1er. Notificador,20.20937859,-87.55780579,4,21/01/2015,LA REPUBLICA,06/05/2015
Medellin,9811,5,Chiapas,K4130810948,RECUPERADORA DE METALES Y DESECHOA COLMETAL S.A.,500202304K4130810948,202304,Notificado 1a. Visita,20.98134041,-87.20215753,3,21/01/2015,LA REPUBLICA,27/04/2015
Medellin,10140,31,Yucatán,O6981541271,LORATEX S.A.S.,3100202301O6981541271,202301,No localizado  2° Notificador,20.09215782,-87.85032388,11,10/07/2014,LA REPUBLICA,14/10/2014
Medellin,9812,26,Sonora,T1770680003,RECICLADORA Y EXCEDENTES LA TOMA Y CIA. LTDA.,2600202302T1770680003,202302,No localizado 1er. Notificador,20.45282959,-87.00565252,3,13/02/2014,LA REPUBLICA,16/05/2014
Medellin,9886,11,Estado de México,F6427346457,RESIDUOS EL PAISA S.A.S.,1100202204F6427346457,202204,Notificado 1a. Visita,20.98330232,-87.12641074,14,06/08/2014,LA REPUBLICA,27/04/2015
Medellin,9951,32,Zacatecas,K4366868905,TEXAN TEXTILES ANTIOQUIA S.AS.,3200202203K4366868905,202203,No localizado 1er. Notificador,20.87935747,-87.25399312,13,06/08/2014,LA REPUBLICA,27/04/2015
Medellin,9079,18,Nayarit,R1822878855,COMERCIALIZADORA STAFF S.A.S,1800202204R1822878855,202204,Citado,20.9559955,-87.97544872,16,06/08/2014,LA REPUBLICA,27/04/2015
Medellin,9732,7,Ciudad de México,H7237062602,COMERCIALIZADORA MNACIONAL COLOMBIANA,700202304H7237062602,202304,Notificado 2a. Visita,20.9200827,-87.50986681,19,25/08/2014,LA REPUBLICA,27/04/2015
Medellin,10322,2,Baja California,V9748400135,PROVEDORA VISION Y PRODUCCION S.A.S.,200202205V9748400135,202205,Notificado 1a. Visita,20.62831074,-87.59497356,18,25/08/2014,LA REPUBLICA,27/04/2015
Medellin,1108,2,Baja California,M1012259220,TEXTILERA DIAZ S.A.S.,200202202M1012259220,202202,Citado,20.31306248,-87.83632402,8,05/07/2014,LA REPUBLICA,14/10/2014
Medellin,10322,14,Hidalgo,V2654738639,HIPERACCION COMERCIAL COLOM,1400202206V2654738639,202206,Notificado 2a. Visita,20.89368197,-87.98382875,1,14/05/2014,LA REPUBLICA,06/03/2015
Medellin,10323,17,Morelos,E9649348792,COMERCIALIZADORA DEL RIO S.A.S,1700202301E9649348792,202301,Citado,20.35304014,-87.06941762,15,21/11/2013,LA REPUBLICA,11/03/2014
Medellin,9742,10,Durango,J4659195927,DISEÑO TEXTIL JCR S.A.S.,1000202202J4659195927,202202,Notificado 1a. Visita,20.68604338,-87.75136698,10,10/07/2014,LA REPUBLICA,27/04/2015
Medellin,10140,6,Chihuahua,R9859710415,DINAMEICA CONSTRUCTORES,600202206R9859710415,202206,No localizado  2° Notificador,20.02811148,-87.64743318,17,24/08/2014,LA REPUBLICA,04/11/2014
Medellin,8988,9,Colima,C6032390111,M.C. COMERCIALIZADORA DEL SUR S,900202304C6032390111,202304,No localizado  2° Notificador,20.432705,-87.18477482,2,14/05/2014,LA REPUBLICA,06/03/2014
Medellin,9952,1,Aguascalientes,Q5723185746,DALARCON S.A.S.,100202301Q5723185746,202301,No localizado 1er. Notificador,20.23060847,-87.66182852,3,14/05/2014,LA REPUBLICA,06/03/2014
Medellin,9951,32,Zacatecas,K8590777799,CONSTRUCTORA OMEGA S.A.S.,3200202204K8590777799,202204,No localizado  2° Notificador,20.39192702,-87.90443825,21,08/09/2014,LA REPUBLICA,04/11/2014
Medellin,9886,5,Chiapas,X5215909911,CIRCULO CONSTRUCTOR S.AS.,500202301X5215909911,202301,Citado,20.55337939,-87.72602392,7,05/07/2014,LA REPUBLICA,14/10/2014
Medellin,9974,23,Quintana Roo,D9739741058,COMERCIALIZADORA MUNDO UNIV.,2300202202D9739741058,202202,Notificado 2a. Visita,20.68257991,-87.04851954,5,01/07/2014,LA REPUBLICA,06/03/2015
Medellin,10323,27,Tabasco,V3184354720,CETIMETAL S.A.S.,2700202303V3184354720,202303,No localizado  2° Notificador,20.55296626,-87.12239449,12,31/07/2014,LA REPUBLICA,27/04/2015
Medellin,10220,6,Chihuahua,R1450630511,METALES Y RECICLAJES DE COLOMBIA,600202303R1450630511,202303,Notificado 1a. Visita,20.4374307,-87.81727064,13,25/11/2013,LA REPUBLICA,23/04/2014
Medellin,9078,6,Chihuahua,Z3284005743,COMPRA DE ORO AREMASHAYN S.A.S.,600202302Z3284005743,202302,Notificado 1a. Visita,20.9615564,-87.9801832,23,08/10/2014,LA REPUBLICA,04/11/2014
Medellin,9975,16,Michoacán,I8337506772,GIRALDO FERNANDEZ MARY LUZ,1600202202I8337506772,202202,No localizado  2° Notificador,20.28447386,-87.23740077,22,30/12/2013,LA REPUBLICA,23/04/2014
Medellin,9079,12,Guanajuato,R7827462203,PROVEEDORA SOLUCIONES EMPRESARIALES,1200202203R7827462203,202203,Notificado 1a. Visita,20.46062906,-87.80034964,22,09/09/2014,LA REPUBLICA,04/11/2014
Medellin,9076,8,Coahuila,S8114984926,PATIÑO DE LOPEZ CRUZ ORALIA,800202303S8114984926,202303,Notificado 1a. Visita,20.48282388,-87.00095924,2,08/08/2014,LA REPUBLICA,13/04/2015
Medellin,8996,7,Ciudad de México,G5555318474,CHATARRA DÍAZ SAS,700202201G5555318474,202201,Notificado 2a. Visita,20.17956817,-87.0696288,467,12/03/2015,LA REPUBLICA,20/06/2016
Medellin,8991,26,Sonora,Q5733646564,COMPRA VENTA CHATALUM LTDA,2600202202Q5733646564,202202,Notificado 1a. Visita,20.56795656,-87.3832532,848,29/04/2015,LA REPUBLICA,03/01/2016
Medellin,8995,11,Estado de México,O7210640816,INVERSIONES RIVERA M S.A.S,1100202301O7210640816,202301,Notificado 2a. Visita,20.38219456,-87.52699788,868,04/09/2015,EL ESPECTADOR,27/05/2016
Medellin,9811,24,San Luis Potosí,P1959374880,EMPRESA TECNOLOGICA DE RECURSOS ENERGÉTICOS ALTERNOS S.A.S,2400202302P1959374880,202302,Citado,20.62370802,-87.57247073,901137,14/05/2015,LA REPUBLICA,20/06/2016
Medellin,8989,3,Baja California Sur,F2794891615,INTERTEMPLATE S.A.S,300202301F2794891615,202301,Notificado 2a. Visita,20.17340068,-87.14472655,900136,21/08/2015,EL ESPECTADOR,03/01/2016
Medellin,10102,6,Chihuahua,I4106331644,ACEVEDO JARAMILLO MARIANO DE JESUS,600202303I4106331644,202303,Citado,20.42942746,-87.48663162,900159,25/08/2015,EL ESPECTADOR,03/01/2016
Medellin,8988,29,Tlaxcala,R7653416879,COLOMBIA MINING SAS,2900202204R7653416879,202204,Citado,20.04608424,-87.5325543,1392,16/12/2015,EL ESPECTADOR,27/05/2016
Medellin,9951,24,San Luis Potosí,M5520267939,MINING GROUP COMPANY SAS,2400202203M5520267939,202203,Notificado 2a. Visita,20.1304942,-87.84000568,1502,24/12/2015,EL ESPECTADOR,27/05/2016
Medellin,10140,3,Baja California Sur,M6694925509,SOC METALES CHUAREZ DEL CAUCA,300202301M6694925509,202301,No localizado  2° Notificador,20.12622088,-87.44908361,372,22/02/2016,EL ESPECTADOR,27/05/2016
Medellin,9952,5,Chiapas,F3763577142,MUÑOZ YEPES WILMAR ALONSO,500202301F3763577142,202301,Notificado 2a. Visita,20.23154844,-87.89542163,373,22/02/2016,EL ESPECTADOR,27/05/2016
Medellin,1108,26,Sonora,J6224374383,METAL GOLD PLATINO SAS,2600202202J6224374383,202202,No localizado  2° Notificador,20.51344592,-87.99806942,347,17/02/2016,EL ESPECTADOR,27/05/2016
Medellin,9975,12,Guanajuato,V6454499040,QUINTERO MONTOYA ADRIANA MARIA,1200202206V6454499040,202206,Notificado 1a. Visita,20.0912306,-87.75461139,149,16/02/2016,EL ESPECTADOR,24/04/2017
Medellin,8989,13,Guerrero,Z9060351447,INAGROSENCO SAS,1300202203Z9060351447,202203,Citado,20.48984634,-87.77689662,1318,24/06/2016,EL ESPECTADOR,26/09/2016
Medellin,9952,12,Guanajuato,C8030953608,GRUPO UNION MINERA NACIONAL,1200202303C8030953608,202303,Notificado 1a. Visita,20.50488009,-87.89884421,2233,19/10/2017,EL ESPECTADOR,
Medellin,8990,19,Nuevo León,Y9928564834,ENLACES MERCADEO Y ESTRATEGIA SAS,1900202304Y9928564834,202304,No localizado  2° Notificador,20.61311634,-87.4461256,2205,12/10/2017,EL ESPECTADOR,02/03/2018
Medellin,9812,3,Baja California Sur,O2120165815,TEXSERVICES SAS,300202304O2120165815,202304,Notificado 2a. Visita,20.50190106,-87.91756397,2090,03/10/2017,EL ESPECTADOR,27/12/2017
Medellin,9442,21,Puebla,P1414361312,INVERSIONES JUGAVE SAS,2100202201P1414361312,202201,Citado,20.3639643,-87.6513667,470,15/03/2017,EL ESPECTADOR,04/07/2017
Medellin,10169,29,Tlaxcala,F7441686480,IMPORTACIONES Y EXPORTACIONES SIN FRONTERAS,2900202206F7441686480,202206,Notificado 1a. Visita,20.53178373,-87.11612399,1777,24/08/2017,EL ESPECTADOR,14/11/2017
Medellin,10102,4,Campeche,C1417487430,INVERSIONES JAVELA SAS,400202203C1417487430,202203,No localizado 1er. Notificador,20.60408972,-87.55691954,2131,10/09/2017,EL ESPECTADOR,02/03/2018
Medellin,10323,27,Tabasco,D1830955265,PRONALPAL SAS,2700202303D1830955265,202303,No localizado 1er. Notificador,20.28982956,-87.81347612,2193,11/10/2017,EL ESPECTADOR,03/03/2017
Medellin,10015,8,Coahuila,Z2097802370,SUMIQUEL SAS,800202301Z2097802370,202301,No localizado 1er. Notificador,20.70604168,-87.09041338,2049,28/09/2017,EL ESPECTADOR,27/12/2017
Medellin,10315,20,Oaxaca,C2821744136,INVERSIONES ALTA GAMA COMERCIAL,2000202302C2821744136,202302,Notificado 1a. Visita,20.29322369,-87.6806037,2072,03/10/2017,EL ESPECTADOR,27/12/2017
Medellin,9951,13,Guerrero,S7684470773,COMERCIALIZADORA LA RIVIERA CENTER S A,1300202201S7684470773,202201,Notificado 1a. Visita,20.31510596,-87.39762062,2815,12/12/2017,EL ESPECTADOR,26/03/2018
Medellin,9812,30,Veracruz,I9036931150,ARRIETA BLANCO ELVER ENRIQUE,3000202206I9036931150,202206,No localizado  2° Notificador,20.12336388,-87.45309962,968,03/05/2018,EL ESPECTADOR,12/09/2018
Medellin,10315,26,Sonora,P2963060305,MOTO PASION TV,2600202203P2963060305,202203,No localizado 1er. Notificador,20.63421611,-87.5777678,2987,31/10/2018,EL ESPECTADOR,18/03/2019
Medellin,9732,25,Sinaloa,K8208553805,COMERCIALIZADORA CRYSLAM,2500202302K8208553805,202302,Notificado 1a. Visita,20.04554053,-87.81966221,2865,24/10/2018,EL ESPECTADOR,18/03/2019
Medellin,10322,16,Michoacán,F8207957645,COMERCIALIZADORA GABRIEL DIEZ SAS,1600202202F8207957645,202202,No localizado  2° Notificador,20.22474435,-87.71207639,2867,24/10/2018,EL ESPECTADOR,18/03/2019
Medellin,0993,17,Morelos,Z2323806914,COMERCIALIZADORA JERPA SAS,1700202201Z2323806914,202201,Notificado 1a. Visita,20.20727236,-87.82533134,3118,09/11/2018,EL ESPECTADOR,21/03/2019
Medellin,10140,18,Nayarit,X4199498621,CORPORACION TECNOLOGICA E INDUSTRIAL DE ANTIOQUIA,1800202303X4199498621,202303,No localizado 1er. Notificador,20.40908243,-87.87498708,3272,27/11/2018,EL ESPECTADOR,11/04/2019
Medellin,8994,5,Chiapas,W1187748412,SANCHEZ CASTAÑEDA AUGUSTO OMERO,500202303W1187748412,202303,Citado,20.53249763,-87.71542961,449,06/03/2018,EL ESPECTADOR,22/05/2018
Medellin,10140,31,Yucatán,J3941764934,SANCHEZ CASTAÑEDA AUGUSTO OMERO,3100202304J3941764934,202304,No localizado 1er. Notificador,20.89502528,-87.31075631,450,06/03/2018,EL ESPECTADOR,22/05/2018
Medellin,9812,26,Sonora,X7938637822,COMPRA DE ORO EL DORADO SANTA FE SAS,2600202304X7938637822,202304,No localizado  2° Notificador,20.50512148,-87.50533955,1604,18/07/2018,EL ESPECTADOR,22/10/2018
Medellin,9075,15,Jalisco,Y5729804345,VEGA VELEZ GABRIEL JAIME,1500202206Y5729804345,202206,Citado,20.81489496,-87.31043908,347,11/02/2019,EL ESPECTADOR,16/03/2019
Medellin,10315,6,Chihuahua,F5612712062,LONDOÑO QUINTANA FABER YOJANES,600202204F5612712062,202204,Notificado 1a. Visita,20.81863324,-87.81806694,351,12/02/2019,EL ESPECTADOR,09/05/2019
Medellin,9732,10,Durango,K5935063912,CORPORACION DE EXCEDENTES INDUSTRIALES DEL NORTE,1000202204K5935063912,202204,Notificado 1a. Visita,20.68813043,-87.200983,1058,21/05/2019,EL ESPECTADOR,21/08/2019
Medellin,9952,25,Sinaloa,D4011283554,GUZMAN BERTEL MODESTO MANUEL,2500202301D4011283554,202301,Notificado 2a. Visita,20.30817816,-87.65059086,188,30/01/2019,EL ESPECTADOR,25/04/2019
Medellin,1107,29,Tlaxcala,Z8961534271,COMPRA DE ORO ALUVIONES,2900202206Z8961534271,202206,Notificado 1a. Visita,20.94227944,-87.62542733,108,15/01/2019,EL ESPECTADOR,25/04/2019
Medellin,9974,30,Veracruz,O5993694604,BERMUDEZ ROJAS LUIS FERNANDO,3000202205O5993694604,202205,Citado,20.59180457,-87.90493153,511,05/03/2019,EL ESPECTADOR,20/05/2019
Medellin,8993,19,Nuevo León,G5367746822,PEDROZA CAMARGO JORGE,1900202201G5367746822,202201,No localizado  2° Notificador,20.71638234,-87.26654587,231,09/02/2018,EL ESPECTADOR,26/04/2018
Medellin,8988,13,Guerrero,M3702748338,SILVA OLMOS ROBERTO ANDRES,1300202303M3702748338,202303,Notificado 2a. Visita,20.77616887,-87.73755469,556,08/03/2019,EL ESPECTADOR,23/05/2020
